geo_key,zip_code_prefix,city,state,latitude,longitude
4310,09855,sao bernardo do campo,SP,-23.7318650476961387,-46.5891739828898483
4311,09856,sao bernardo do campo,SP,-23.7339150636337490,-46.6052480190526773
4312,09857,sao bernardo do campo,SP,-23.7473867039805163,-46.6168263951068604
4313,09860,sao bernardo do campo,SP,-23.7076915347781709,-46.5767227524888258
4314,09861,sao bernardo do campo,SP,-23.7076935039635639,-46.5813316873530672
4315,09862,sao bernardo do campo,SP,-23.7011531130671976,-46.5829289799965309
4316,09869,são bernardo do campo,SP,-23.7226447933144000,-46.5738628895488100
4317,09890,sao bernardo do campo,SP,-23.6947654114983385,-46.5681307981179330
4318,09891,sao bernardo do campo,SP,-23.6857980149302385,-46.5708926738495615
4319,09892,sao bernardo do campo,SP,-23.6830994741202967,-46.5752055108580220
4320,09894,sao bernardo do campo,SP,-23.6772433712415011,-46.5764022074224094
4321,09895,sao bernardo do campo,SP,-23.7044274049264651,-46.5701771028587207
4322,09896,sao bernardo do campo,SP,-23.7036193137156977,-46.5638832950426019
4323,09910,diadema,SP,-23.6913421670142608,-46.6289884786813502
4324,09911,diadema,SP,-23.6892827358630022,-46.6197148335987477
4325,09912,diadema,SP,-23.6896126300087032,-46.6155977101924683
4326,09913,diadema,SP,-23.6811839049266548,-46.6299914149097265
4327,09914,diadema,SP,-23.6907098071674800,-46.6315710118405525
4328,09920,diadema,SP,-23.6816615978341532,-46.6233333077858284
4329,09921,diadema,SP,-23.6797871315959194,-46.6128398316833335
4330,09930,diadema,SP,-23.6707487159325527,-46.6167119322867995
4331,09931,diadema,SP,-23.6666619567388469,-46.6227394695279896
4332,09932,diadema,SP,-23.6652550927508036,-46.6163584070958421
4333,09940,diadema,SP,-23.6690536266395061,-46.6037199677610907
4334,09941,diadema,SP,-23.6780073528816564,-46.6029782510152216
4335,09942,diadema,SP,-23.6826966599836989,-46.5987322777945744
4336,09943,diadema,SP,-23.6719344498550524,-46.6004415152068099
4337,09950,diadema,SP,-23.6835366186165335,-46.5865186478876282
4338,09951,diadema,SP,-23.6890062183734145,-46.5909331208287446
4339,09952,diadema,SP,-23.6921859107208349,-46.5986749348372153
4340,09960,diadema,SP,-23.6952322756869003,-46.5975993029514154
4341,09961,diadema,SP,-23.7024654129907268,-46.5960515780238789
4342,09962,diadema,SP,-23.7003958561480899,-46.5979545467590104
4343,09963,diadema,SP,-23.7048248114977559,-46.5965177448536494
4344,09970,diadema,SP,-23.7186902921905145,-46.6115058364639459
4345,09971,diadema,SP,-23.7258483847067211,-46.6213472851887045
4346,09972,diadema,SP,-23.7215841338270688,-46.6190643617291087
4347,09973,diadema,SP,-23.7178761215655982,-46.6168925267049724
4348,09974,diadema,SP,-23.7189240704894816,-46.6121059067781288
4349,09980,diadema,SP,-23.7055150192147649,-46.6114802230441253
4350,09981,diadema,SP,-23.7066768319477851,-46.6086279835137154
4351,09990,diadema,SP,-23.6967276745761683,-46.6169081867113258
4352,09991,diadema,SP,-23.6950938277310078,-46.6122397676764621
4353,09992,diadema,SP,-23.6998935419437964,-46.6234262472354552
4354,09993,diadema,SP,-23.7030004385204338,-46.6215964739293266
4355,11010,santos,SP,-23.9335726098916495,-46.3296252775982165
4356,11013,santos,SP,-23.9377016405083364,-46.3259974425445874
4357,11015,santos,SP,-23.9531533112714732,-46.3192077209694840
4358,11020,santos,SP,-23.9684561479512559,-46.3054700732723445
4359,11025,santos,SP,-23.9704931768109665,-46.3081952911413918
4360,11030,santos,SP,-23.9848583047059107,-46.3020699514636751
4361,11031,santos,SP,-23.9330473472213500,-46.3255573200126700
4362,11035,santos,SP,-23.9804197373837858,-46.3044813484011629
4363,11040,santos,SP,-23.9723155849279114,-46.3144139236500207
4364,11045,santos,SP,-23.9697462448877720,-46.3219388267513559
4365,11050,santos,SP,-23.9575126279037043,-46.3267999907416357
4366,11055,santos,SP,-23.9657338731951059,-46.3287217442030770
4367,11060,santos,SP,-23.9625739243003039,-46.3340987263601322
4368,11065,santos,SP,-23.9652272435438300,-46.3435813434983137
4369,11070,santos,SP,-23.9567476736862525,-46.3452719691174610
4370,11075,santos,SP,-23.9546004763128664,-46.3377311534732024
4371,11080,santos,SP,-23.9444432101679567,-46.3517347257856694
4372,11081,santos,SP,-23.9347458763458984,-46.3429747823375806
4373,11082,santos,SP,-23.9389058859685405,-46.3396558631402493
4374,11085,santos,SP,-23.9378287823698962,-46.3565915328851642
4375,11086,santos,SP,-23.9451812379456352,-46.3743958217198681
4376,11087,santos,SP,-23.9461566201434517,-46.3791670814934273
4377,11088,santos,SP,-23.9409107981713430,-46.3849353892827459
4378,11089,santos,SP,-23.9401929101821810,-46.3694304497901783
4379,11090,santos,SP,-23.9371999959205435,-46.3763524828185911
4380,11095,santos,SP,-23.9272658215566611,-46.3784749447722277
4381,11200,caruara,SP,-18.4328962865696950,-43.5773062181225333
4382,11250,bertioga,SP,-23.8183903968299946,-46.0806237034307726
4383,11310,sao vicente,SP,-23.9674961284521603,-46.3864545981086864
4384,11320,sao vicente,SP,-23.9700865815110390,-46.3725888867238476
4385,11325,sao vicente,SP,-23.9864785424376358,-46.3916562853824852
4386,11330,sao vicente,SP,-23.9679790451591517,-46.4024614053506622
4387,11335,sao vicente,SP,-23.9653649573437960,-46.4120573656661419
4388,11340,sao vicente,SP,-23.9577202574206025,-46.4071754952537019
4389,11345,sao vicente,SP,-23.9880769473170964,-46.4791947405128742
4390,11346,sao vicente,SP,-23.9833403873934521,-46.4879877326812125
4391,11347,sao vicente,SP,-23.9816048181363816,-46.4656455793934636
4392,11348,sao vicente,SP,-23.9553867445931114,-46.4557497874006989
4393,11349,sao vicente,SP,-23.9504648759423877,-46.4576957589079468
4394,11350,sao vicente,SP,-23.9446322539583834,-46.4150183216565812
4395,11355,sao vicente,SP,-23.9517700456527976,-46.4081401007849000
4396,11360,sao vicente,SP,-23.9471440411455105,-46.3976118087259375
4397,11365,sao vicente,SP,-23.9544916301751647,-46.3951227268915967
4398,11370,sao vicente,SP,-23.9559804204120153,-46.3816145241067784
4399,11374,sao vicente,SP,-23.9901667458104380,-46.4719369807834400
4400,11380,sao vicente,SP,-23.9598948687972412,-46.3727945008467549
4401,11390,sao vicente,SP,-23.9619426990242152,-46.3821163715060393
4402,11410,guaruja,SP,-23.9952192044177054,-46.2597234853489165
4403,11420,guaruja,SP,-24.0081017781733143,-46.2720020139474301
4404,11421,guaruja,SP,-24.0135513526955568,-46.2825737058127305
4405,11425,guaruja,SP,-23.9975670563052492,-46.3032048297225578
4406,11430,guaruja,SP,-23.9939435645236735,-46.2848881865308183
4407,11431,guaruja,SP,-23.9958261994328051,-46.2787391212940308
4408,11432,guaruja,SP,-23.9876140133136116,-46.2703660822602033
4409,11435,guaruja,SP,-23.9768554194374171,-46.2598496803211246
4410,11436,guaruja,SP,-23.9712083956614779,-46.2515242025619474
4411,11438,guaruja,SP,-23.9641054365137310,-46.2470621808905150
4412,11440,guaruja,SP,-23.9837869067892507,-46.2407468075036928
4413,11441,guaruja,SP,-23.9791558767424235,-46.2282652260569970
4414,11442,guaruja,SP,-23.9761179149753003,-46.2200384397061948
4415,11443,guaruja,SP,-23.9790906125599191,-46.2054384021949919
4416,11444,guaruja,SP,-23.9699186022461464,-46.1890983747000087
4417,11445,guaruja,SP,-23.9574624118031409,-46.1957371756831376
4418,11446,guaruja,SP,-23.9433770921193177,-46.1979061315264209
4419,11449,guaruja,SP,-23.9719796532586766,-46.2120027957718324
4420,11450,guaruja,SP,-23.9419540789981066,-46.3025647795901766
4421,11451,guaruja,SP,-23.9454738477738988,-46.2894488342009370
4422,11453,guaruja,SP,-23.9367029826791101,-46.2868995141629853
4423,11454,guaruja,SP,-23.9463508566144412,-46.2813066733018807
4424,11460,guaruja,SP,-23.9572395708680640,-46.2849671019154510
4425,11461,guaruja,SP,-23.9552831794359095,-46.2738649231513291
4426,11462,guaruja,SP,-23.9545434975329212,-46.2846127648053201
4427,11463,guaruja,SP,-23.9530618968048234,-46.2882235112796750
4428,11470,guaruja,SP,-23.9603639962602963,-46.2782501297676576
4429,11471,guaruja,SP,-23.9645506956670543,-46.2787685647622380
4430,11472,guaruja,SP,-23.9730256038539644,-46.2752655023650639
4431,11473,guaruja,SP,-23.9531196842556930,-46.2910393810807350
4432,11495,guaruja,SP,-23.9636388958041173,-46.2521161455684229
4433,11497,guaruja,SP,-23.9635192500000025,-46.2448248749999920
4434,11500,cubatao,SP,-23.8802144288033488,-46.4172726649447129
4435,11505,cubatao,SP,-23.8753813926083640,-46.4213922235854200
4436,11510,cubatao,SP,-23.8862684352533858,-46.4240869928356044
4437,11515,cubatao,SP,-23.8899044281565213,-46.4290658766835717
4438,11520,cubatao,SP,-23.8951793654237485,-46.4238561204842768
4439,11523,cubatao,SP,-23.9030163223501105,-46.4248097764276817
4440,11525,cubatao,SP,-23.8948115789633907,-46.4277650050465756
4441,11530,cubatao,SP,-23.9309616156297192,-46.4002025836611101
4442,11531,cubatao,SP,-23.9208053544265669,-46.4077465626518544
4443,11533,cubatao,SP,-23.9279477437418533,-46.4097422735001703
4444,11534,cubatao,SP,-23.9200945424405674,-46.4265276507622263
4445,11535,cubatao,SP,-23.9336474917469894,-46.4302208187894964
4446,11538,cubatao,SP,-23.8991325756238887,-46.4335250670129837
4447,11540,cubatao,SP,-23.8744249593600400,-46.4467034808632000
4448,11542,cubatao,SP,-23.9124794523412906,-46.4640918209116708
4449,11543,cubatao,SP,-23.8860935524254949,-46.4499371002669441
4450,11548,cubatao,SP,-23.8933855081189580,-46.4175882783593600
4451,11550,cubatao,SP,-23.8782449029286900,-46.4265637603094400
4452,11555,cubatão,SP,-23.8809141803624850,-46.4502501803624900
4453,11570,cubatao,SP,-23.8356968709683815,-46.3784517147795130
4454,11573,cubatao,SP,-23.8834574999999950,-46.4281605000000040
4455,11600,sao sebastiao,SP,-23.7717317544479850,-45.5252959294643720
4456,11601,sao sebastiao,SP,-23.7172256173204981,-45.4322461791991306
4457,11602,sao sebastiao,SP,-23.7269169615670684,-45.4237302057383316
4458,11603,são sebastião,SP,-23.7320939911203645,-45.4032504679078463
4459,11604,sao sebastiao,SP,-23.7666632341533459,-45.4130612105246009
4460,11605,sao sebastiao,SP,-23.7732050300867936,-45.4060253038468677
4461,11606,sao sebastiao,SP,-23.7812674509125360,-45.4019476566517063
4462,11608,sao sebastiao,SP,-23.7985034313632274,-45.4033914240078173
4463,11609,sao sebastiao,SP,-23.8016171541496094,-45.4053557849867707
4464,11610,sao sebastiao,SP,-23.8050756969844421,-45.4132472153796407
4465,11611,sao sebastiao,SP,-23.8143071250016231,-45.4163624810611343
4466,11612,sao sebastiao,SP,-23.8215515072397365,-45.4330376721616078
4467,11614,sao sebastiao,SP,-23.8212943837712775,-45.4669981741107093
4468,11615,sao sebastiao,SP,-23.8098964927627105,-45.5087451015221147
4469,11617,sao sebastiao,SP,-23.7945773640407938,-45.5740824394736903
4470,11618,sao sebastiao,SP,-23.7811873012875559,-45.6201306000877733
4471,11619,sao sebastiao,SP,-23.7746529552914381,-45.6365537251782490
4472,11620,maresias,SP,-23.7929872420220330,-45.5556329161809700
4473,11621,sao sebastiao,SP,-23.7742919486577983,-45.6745102692992583
4474,11622,sao sebastiao,SP,-23.7704379762548479,-45.6799449299250467
4475,11623,sao sebastiao,SP,-23.7639834094745494,-45.7175458117245536
4476,11624,sao sebastiao,SP,-23.7597653673861160,-45.7639393747492608
4477,11625,sao sebastiao,SP,-23.7641093766537300,-45.7884130267854600
4478,11626,sao sebastiao,SP,-23.7539814556999403,-45.8208122700977786
4479,11628,sao sebastiao,SP,-23.7875482026629875,-45.5625696804459846
4480,11629,sao sebastiao,SP,-23.7584688176386468,-45.4139774866040020
4481,11630,ilhabela,SP,-23.8145262227983453,-45.3687258643273846
4482,11660,caraguatatuba,SP,-23.6228089362335544,-45.4141359785868604
4483,11661,caraguatatuba,SP,-23.6211304588314081,-45.3990299370242806
4484,11662,caraguatatuba,SP,-23.6229334083917211,-45.3851686168500639
4485,11663,caraguatatuba,SP,-23.6182063407518845,-45.3866064536286003
4486,11664,caraguatatuba,SP,-23.6131709857616959,-45.3929749437433018
4487,11665,caraguatatuba,SP,-23.6350639334881035,-45.4250218216596649
4488,11666,caraguatatuba,SP,-23.6662001321689514,-45.4369606168579781
4489,11667,caraguatatuba,SP,-23.6860401778438589,-45.4367793310888121
4490,11668,caraguatatuba,SP,-23.7098201587992882,-45.4406737501408907
4491,11669,caraguatatuba,SP,-23.6976572967004504,-45.4441030628459236
4492,11670,caraguatatuba,SP,-23.6849277675884664,-45.4431899549889552
4493,11671,caraguatatuba,SP,-23.6739826892031222,-45.4434316751639992
4494,11672,caraguatatuba,SP,-23.6581996644592825,-45.4387007657637336
4495,11673,caraguatatuba,SP,-23.6375917302746504,-45.4365396583433086
4496,11674,caraguatatuba,SP,-23.6290556431775355,-45.4337118533691146
4497,11675,caraguatatuba,SP,-23.6136108209297447,-45.4276767198212599
4498,11676,caraguatatuba,SP,-23.6045204318008051,-45.3573861582273597
4499,11677,caraguatatuba,SP,-23.5811660099201241,-45.3348909909081076
4500,11678,caraguatatuba,SP,-23.6629969257555520,-45.4472318755158530
4501,11679,caraguatatuba,SP,-23.5933757473372905,-45.3368484316056031
4502,11680,ubatuba,SP,-23.4529292999569284,-45.0932194085284727
4503,11700,praia grande,SP,-24.0103836981023095,-46.4062770061577140
4504,11701,praia grande,SP,-24.0089231492088923,-46.4191253383556521
4505,11702,praia grande,SP,-24.0143946743142057,-46.4383583198176239
4506,11703,praia grande,SP,-24.0204323826669810,-46.4599605813293388
4507,11704,praia grande,SP,-24.0265256678882079,-46.4782369426350372
4508,11705,praia grande,SP,-24.0366170809826071,-46.5048633448166512
4509,11706,praia grande,SP,-24.0473324897475473,-46.5254431896750444
4510,11707,praia grande,SP,-24.0545606529548121,-46.5420911905963249
4511,11708,praia grande,SP,-24.0678888051036071,-46.5676178654466907
4512,11709,praia grande,SP,-24.0786265367961376,-46.5893428663843255
4513,11710,praia grande,SP,-24.0764525513068576,-46.5936137728501977
4514,11711,praia grande,SP,-24.0471010815896045,-46.5346136988902242
4515,11712,praia grande,SP,-24.0358003503092157,-46.5302724444379160
4516,11713,praia grande,SP,-24.0308471475600686,-46.5226489298697691
4517,11714,praia grande,SP,-24.0253498450007182,-46.5117625021316291
4518,11717,praia grande,SP,-24.0227679497720109,-46.4970689074406797
4519,11718,praia grande,SP,-24.0162857020892145,-46.4820215571343966
4520,11719,praia grande,SP,-24.0149962280343010,-46.4660252001762606
4521,11720,praia grande,SP,-24.0083417550647440,-46.4592925471672110
4522,11721,praia grande,SP,-24.0109965690871569,-46.4521916521151432
4523,11722,praia grande,SP,-24.0014999003998467,-46.4498635167305023
4524,11723,praia grande,SP,-24.0050828850343274,-46.4492402979391563
4525,11724,praia grande,SP,-24.0047258989618895,-46.4377400643407792
4526,11725,praia grande,SP,-23.9974210039303093,-46.4227931724496544
4527,11726,praia grande,SP,-23.9953867265827541,-46.4080924249181154
4528,11730,mongagua,SP,-24.1118955574792126,-46.6654374217681995
4529,11740,itanhaem,SP,-24.1827102989956589,-46.8018385999884341
4530,11750,peruibe,SP,-24.3030988026799768,-46.9870489791363125
4531,11760,itariri,SP,-24.2906423944259428,-47.1643502244711865
4532,11770,ana dias,SP,-24.3037110419171820,-47.0660686647801540
4533,11790,pedro de toledo,SP,-24.2790339570858059,-47.2357618258255362
4534,11800,juquia,SP,-24.3166253854717549,-47.6347455374751546
4535,11850,miracatu,SP,-24.2787685309637303,-47.4497451048222707
4536,11900,registro,SP,-24.4988377795508988,-47.8461612865098853
4537,11910,sete barras,SP,-24.3854971303314031,-47.9280560889346815
4538,11920,iguape,SP,-24.7046195584388860,-47.5553599045237680
4539,11925,ilha comprida,SP,-24.7479204404903549,-47.5561635771108110
4540,11930,pariquera-acu,SP,-24.7152753366161239,-47.8813846288403201
4541,11940,jacupiranga,SP,-24.7018312400171825,-48.0051842291289670
4542,11950,cajati,SP,-24.7281988503207512,-48.1128044045456977
4543,11955,barra do turvo,SP,-24.7784048801196871,-48.4997522526467953
4544,11960,eldorado,SP,-24.5227988242158252,-48.1080225111343866
4545,11990,cananeia,SP,-25.0092927466889034,-47.9319571036143242
4546,12010,taubate,SP,-23.0325053792777890,-45.5594381761616961
4547,12020,taubate,SP,-23.0242809051815578,-45.5590821158420815
4548,12030,taubate,SP,-23.0321421611735253,-45.5704612727181725
4549,12031,taubate,SP,-23.0395361662765635,-45.5810702203531344
4550,12032,taubate,SP,-23.0424322063245015,-45.5919731250304044
4551,12040,taubate,SP,-23.0298073610675402,-45.5899090344901272
4552,12041,taubate,SP,-23.0277665084133352,-45.5785642803689435
4553,12042,taubate,SP,-23.0397297260823875,-45.6100023767592767
4554,12043,taubate,SP,-23.0278303014917124,-45.6209907739434672
4555,12045,taubate,SP,-23.0491616472136498,-45.6296363012294518
4556,12050,taubate,SP,-23.0199703577743097,-45.5715691613942808
4557,12051,taubate,SP,-23.0120087434292934,-45.5856520140907251
4558,12052,taubate,SP,-23.0094176004638755,-45.5679305926249807
4559,12053,taubate,SP,-23.0055708061766222,-45.5754630274643838
4560,12054,taubaté,SP,-23.0230450109183375,-45.5794661842025400
4561,12060,taubate,SP,-23.0148074298880913,-45.5589971986782824
4562,12061,taubate,SP,-23.0037751636603162,-45.5592238708862217
4563,12062,taubate,SP,-23.0030314888376841,-45.5469311341487250
4564,12070,taubate,SP,-23.0175862225282910,-45.5414549976845725
4565,12071,taubate,SP,-23.0043296588063882,-45.5321560047925065
4566,12072,taubate,SP,-23.0078414851296659,-45.5211072983019469
4567,12080,taubate,SP,-23.0228060491243371,-45.5508473557373252
4568,12081,taubate,SP,-23.0276334271654650,-45.5335793218923252
4569,12082,taubate,SP,-23.0355139138211243,-45.5445280465859064
4570,12085,taubate,SP,-23.0176670374092972,-45.5183462700110328
4571,12086,taubate,SP,-23.0474541471481288,-45.5183686829232811
4572,12090,taubate,SP,-23.0444171511830585,-45.5540369578414244
4573,12091,taubate,SP,-23.0460852021133139,-45.5685699040550513
4574,12092,taubate,SP,-23.0616712576859003,-45.5859674021162332
4575,12093,taubate,SP,-23.0687253942963566,-45.5693659529138815
4576,12095,taubate,SP,-23.0755920234394835,-45.5383147818226755
4577,12120,tremembe,SP,-22.9749848837437580,-45.5479375145357062
4578,12130,lagoinha,SP,-23.0887286170850830,-45.1906534913705123
4579,12140,sao luis do paraitinga,SP,-23.2240294303257207,-45.3502517391125918
4580,12150,catucaba,SP,-23.2463400958155230,-45.2037263480825200
4581,12170,redencao da serra,SP,-23.2766303233622676,-45.5297791777292957
4582,12180,natividade da serra,SP,-23.3776502551946789,-45.4439920506922953
4583,12209,sao jose dos campos,SP,-23.1780004751761867,-45.8838177165503694
4584,12210,sao jose dos campos,SP,-23.1834899556502973,-45.8844656069955874
4585,12211,sao jose dos campos,SP,-23.1641375707827922,-45.8932646045436060
4586,12212,sao jose dos campos,SP,-23.1554064394861041,-45.8996315259172785
4587,12213,sao jose dos campos,SP,-23.1503522771709473,-45.9093127921606726
4588,12214,sao jose dos campos,SP,-23.1590926765698589,-45.9178849850853596
4589,12215,sao jose dos campos,SP,-23.1854524191659384,-45.8716462737039741
4590,12216,sao jose dos campos,SP,-23.1955728871983939,-45.8792846506580079
4591,12220,sao jose dos campos,SP,-23.1795582330329410,-45.8551034343745118
4592,12221,sao jose dos campos,SP,-23.1711341086484698,-45.8410382073255135
4593,12223,sao jose dos campos,SP,-23.1811714154633094,-45.8288525462115277
4594,12224,sao jose dos campos,SP,-23.1783001008874948,-45.8234623625202739
4595,12225,sao jose dos campos,SP,-23.1905661483758335,-45.7961003436328617
4596,12226,sao jose dos campos,SP,-23.1417282484105091,-45.8985037934218026
4597,12227,sao jose dos campos,SP,-23.2089889157681663,-45.8544699995233159
4598,12228,sao jose dos campos,SP,-23.2510607683280730,-45.8343518516465473
4599,12229,sao jose dos campos,SP,-23.2697082798542010,-45.8645668033470807
4600,12230,sao jose dos campos,SP,-23.2245033458486977,-45.8878428502133036
4601,12231,sao jose dos campos,SP,-23.2243720023113470,-45.8820598038852796
4602,12232,sao jose dos campos,SP,-23.2581312361829727,-45.8876091049255175
4603,12233,sao jose dos campos,SP,-23.2466806873142008,-45.8869091356832187
4604,12234,sao jose dos campos,SP,-23.2834568554257596,-45.8954160072400359
4605,12235,sao jose dos campos,SP,-23.2337867807219107,-45.9024717998776626
4606,12236,sao jose dos campos,SP,-23.2509871851244118,-45.8988738671542681
4607,12237,sao jose dos campos,SP,-23.2435741035836335,-45.9135976838058185
4608,12238,sao jose dos campos,SP,-23.2565934969524051,-45.9200930728721125
4609,12239,sao jose dos campos,SP,-23.2670294562219820,-45.9012637417941558
4610,12240,sao jose dos campos,SP,-23.2242983575347876,-45.9132008208959568
4611,12241,sao jose dos campos,SP,-23.2325050150997192,-45.9265716728111902
4612,12242,sao jose dos campos,SP,-23.2017251282740562,-45.9066858544404502
4613,12243,sao jose dos campos,SP,-23.2022680921672645,-45.8980284803046460
4614,12244,sao jose dos campos,SP,-23.1989794113254970,-45.9431708558005240
4615,12245,sao jose dos campos,SP,-23.1980083273337318,-45.8888877126431367
4616,12246,sao jose dos campos,SP,-23.2168606770301828,-45.9085938048893717
4617,12247,sao jose dos campos,SP,-23.1606750666880666,-45.8003165677556456
4618,12248,sao jose dos campos,SP,-23.1708221341842749,-45.7963225963239867
4619,12249,sao francisco xavier,SP,-22.9129968632348721,-45.9618180783493660
4620,12250,monteiro lobato,SP,-22.9537148821067206,-45.8395502305202950
4621,12260,paraibuna,SP,-23.3931486304259197,-45.6607621947701861
4622,12270,jambeiro,SP,-23.2616830304472701,-45.6981521366770219
4623,12280,cacapava,SP,-23.0938249834700428,-45.7017052021115582
4624,12281,cacapava,SP,-23.1046314052037311,-45.7060949260298672
4625,12282,cacapava,SP,-23.1031356905376944,-45.7002294226554702
4626,12283,cacapava,SP,-23.1041148195840240,-45.6775201099783308
4627,12284,cacapava,SP,-23.1140616968407194,-45.7006119890647309
4628,12285,cacapava,SP,-23.1250162289813351,-45.7140670577399597
4629,12286,cacapava,SP,-23.1097779676947429,-45.7205368736087982
4630,12287,cacapava,SP,-23.1067853133413485,-45.7136441668264139
4631,12288,cacapava,SP,-23.0931768072254969,-45.7110536494635826
4632,12289,cacapava,SP,-23.0706544257372288,-45.7178701388685407
4633,12290,cacapava,SP,-23.0571548003188130,-45.7127362269891800
4634,12294,cacapava,SP,-23.1388246289572101,-45.7215256429294472
4635,12295,caçapava,SP,-23.1884114730011430,-45.7346928536546300
4636,12297,cacapava,SP,-23.0877271186236666,-45.6901028027442016
4637,12301,jacarei,SP,-23.2677333628916556,-45.9399526219782294
4638,12302,jacarei,SP,-23.2726865621465579,-45.9331936045442359
4639,12305,jacarei,SP,-23.2767718344826715,-45.9476363726432756
4640,12306,jacarei,SP,-23.2878780424705511,-45.9475855586299845
4641,12307,jacarei,SP,-23.2971496467147509,-45.9563055873102697
4642,12308,jacarei,SP,-23.3039169098493117,-45.9626524880137427
4643,12309,jacarei,SP,-23.3090447964909212,-45.9571392156835491
4644,12310,jacarei,SP,-23.2990370672006442,-45.9469443012288339
4645,12311,jacarei,SP,-23.2820178204229997,-45.9394077639282921
4646,12312,jacarei,SP,-23.3014373947924388,-45.9330873609666204
4647,12315,jacarei,SP,-23.3163928452505212,-45.9293246175059237
4648,12316,jacarei,SP,-23.3163059349891692,-45.9405691297555200
4649,12318,jacarei,SP,-23.3123378917958784,-45.9553610128701468
4650,12319,jacarei,SP,-23.3235127103336340,-45.9700132756445121
4651,12320,jacarei,SP,-23.3135629013673451,-45.9759114451797440
4652,12321,jacarei,SP,-23.2984057385199035,-45.9844384715515244
4653,12322,jacarei,SP,-23.3106972508546870,-45.9844265590484495
4654,12323,jacarei,SP,-23.3248666025130975,-45.9909083083903347
4655,12324,jacarei,SP,-23.3134622884187446,-46.0036867338342243
4656,12325,jacarei,SP,-23.3059683078144184,-46.0156503326945035
4657,12326,jacarei,SP,-23.3242399937795700,-46.0456476197602200
4658,12327,jacarei,SP,-23.3023182523169493,-45.9718881789519730
4659,12328,jacarei,SP,-23.2883015725149615,-45.9629953460956225
4660,12329,jacarei,SP,-23.2877865392578056,-45.9536318507998911
4661,12330,jacarei,SP,-23.2965014918085983,-46.0204748875866389
4662,12331,jacarei,SP,-23.2719379418625763,-46.0654987769350357
4663,12333,jacarei,SP,-23.2274060860831249,-46.0694446674613211
4664,12334,jacarei,SP,-23.2704145151264544,-46.0021787283167918
4665,12335,jacarei,SP,-23.2640029595622707,-45.9645009587333953
4666,12340,jacarei,SP,-23.3658253112354807,-46.0266396541650200
4667,12341,jacarei,SP,-23.2935756566708320,-45.9851049730721100
4668,12350,igarata,SP,-23.2050408934048378,-46.1532002578296941
4669,12380,santa branca,SP,-23.3992804841867113,-45.8853856066444444
4670,12400,pindamonhangaba,SP,-22.9263574439844260,-45.4628509108581219
4671,12401,pindamonhangaba,SP,-22.9201863328345338,-45.4644022267963357
4672,12402,pindamonhangaba,SP,-22.9173402612236236,-45.4473477378942290
4673,12403,pindamonhangaba,SP,-22.9217320482906428,-45.4438602662378251
4674,12404,pindamonhangaba,SP,-22.9067212435702055,-45.4707835510081350
4675,12405,pindamonhangaba,SP,-22.9239164924172857,-45.4376599015992658
4676,12410,pindamonhangaba,SP,-22.9347449450781589,-45.4566779657252001
4677,12411,pindamonhangaba,SP,-22.9312942818160121,-45.4359212422566390
4678,12412,pindamonhangaba,SP,-22.9530708100644950,-45.4591029085109087
4679,12413,pindamonhangaba,SP,-22.9473608702147471,-45.4192632428079142
4680,12414,pindamonhangaba,SP,-22.9454321075820349,-45.4079885107220807
4681,12415,pindamonhangaba,SP,-22.9603294993485400,-45.4084685040269040
4682,12420,pindamonhangaba,SP,-22.9431064150454325,-45.4652366164950144
4683,12421,pindamonhangaba,SP,-22.9508446807782797,-45.4788728123368832
4684,12422,pindamonhangaba,SP,-22.9364256091920448,-45.4720696011900764
4685,12423,pindamonhangaba,SP,-22.9463573555350957,-45.5031883042845726
4686,12424,pindamonhangaba,SP,-22.9573538593044634,-45.4882575666139129
4687,12425,pindamonhangaba,SP,-22.9312556511419762,-45.4765848954964497
4688,12426,pindamonhangaba,SP,-22.9503403555755220,-45.4982924029930606
4689,12440,pindamonhangaba,SP,-22.9129778363499397,-45.3685676551388969
4690,12441,pindamonhangaba,SP,-22.9245836052648533,-45.3702843028587847
4691,12442,pindamonhangaba,SP,-22.9385265213452340,-45.3823103496036051
4692,12443,pindamonhangaba,SP,-22.8963232789946699,-45.3717064036848398
4693,12444,pindamonhangaba,SP,-22.8969141413317551,-45.3792153560873735
4694,12445,pindamonhangaba,SP,-22.8882492502660189,-45.3761938754924093
4695,12446,pindamonhangaba,SP,-22.8861757881407015,-45.3675750001827427
4696,12450,santo antonio do pinhal,SP,-22.8100295461646756,-45.6887328423266654
4697,12460,campos do jordao,SP,-22.7367192905551354,-45.5864260888150521
4698,12490,sao bento do sapucai,SP,-22.6910525491326195,-45.7184878391508838
4699,12500,guaratingueta,SP,-22.8131993917351015,-45.1923495952395590
4700,12501,guaratingueta,SP,-22.8185146790657855,-45.1946705402187503
4701,12502,guaratingueta,SP,-22.8157240848596289,-45.1835579383752377
4702,12503,guaratingueta,SP,-22.8257025175204901,-45.1903961557037515
4703,12504,guaratingueta,SP,-22.8241922495597052,-45.2048251590763025
4704,12505,guaratingueta,SP,-22.8140539712830591,-45.1992159837667152
4705,12506,guaratingueta,SP,-22.8034756542138053,-45.2106506155981717
4706,12507,guaratingueta,SP,-22.8066557224492730,-45.2395871002127312
4707,12508,guaratingueta,SP,-22.7934107337847680,-45.2699626858972340
